transaction_id,fund_id,transaction_date,transaction_type,amount,currency,counterparty,status
TXN00010210,PAM0031,2023-05-26,Management Fee,-440432.17,EUR,CP029,Settled
TXN00010211,PAM0031,2023-05-11,Dividend,-410422.89,EUR,CP018,Settled
TXN00010212,PAM0031,2023-05-12,Subscription,1125677.76,EUR,CP040,Settled
TXN00010213,PAM0031,2023-06-17,Subscription,2648446.92,EUR,CP026,Settled
TXN00010214,PAM0031,2023-06-15,Management Fee,-468727.18,EUR,CP014,Settled
TXN00010215,PAM0031,2023-06-17,Dividend,-240698.99,EUR,CP010,Settled
TXN00010216,PAM0031,2023-06-03,Dividend,-207422.39,EUR,CP023,Settled
TXN00010217,PAM0031,2023-06-04,Subscription,375427.14,EUR,CP005,Settled
TXN00010218,PAM0031,2023-06-26,Redemption,-1654534.48,EUR,CP010,Settled
TXN00010219,PAM0031,2023-06-15,Redemption,-113534.08,EUR,CP013,Settled
TXN00010220,PAM0031,2023-06-23,Subscription,4905269.88,EUR,CP042,Settled
TXN00010221,PAM0031,2023-07-14,Management Fee,-523148.92,EUR,CP030,Settled
TXN00010222,PAM0031,2023-07-30,Redemption,-450363.6,EUR,CP030,Settled
TXN00010223,PAM0031,2023-07-11,Subscription,4455323.48,EUR,CP007,Settled
TXN00010224,PAM0031,2023-08-24,Redemption,-2220020.75,EUR,CP039,Settled
TXN00010225,PAM0031,2023-08-20,Subscription,3092211.12,EUR,CP002,Settled
TXN00010226,PAM0031,2023-08-31,Performance Fee,0.0,EUR,CP035,Settled
TXN00010227,PAM0031,2023-08-08,Redemption,-196506.52,EUR,CP005,Settled
TXN00010228,PAM0031,2023-08-31,Management Fee,-504615.19,EUR,CP026,Settled
TXN00010229,PAM0031,2023-08-04,Dividend,-147288.85,EUR,CP003,Settled
TXN00010230,PAM0031,2023-08-30,Redemption,-1651911.82,EUR,CP023,Settled
TXN00010231,PAM0031,2023-09-30,Subscription,3711046.23,EUR,CP033,Settled
TXN00010232,PAM0031,2023-09-12,Performance Fee,0.0,EUR,CP049,Settled
TXN00010233,PAM0031,2023-09-25,Redemption,-1415532.06,EUR,CP031,Settled
TXN00010234,PAM0031,2023-09-26,Redemption,-1755241.75,EUR,CP049,Settled
TXN00010235,PAM0031,2023-09-16,Redemption,-641132.4,EUR,CP034,Settled
TXN00010236,PAM0031,2023-09-18,Subscription,4393381.19,EUR,CP046,Settled
TXN00010237,PAM0031,2023-09-10,Subscription,1224980.01,EUR,CP009,Settled
TXN00010238,PAM0031,2023-10-26,Subscription,2315242.63,EUR,CP028,Settled
TXN00010239,PAM0031,2023-10-18,Management Fee,-490430.11,EUR,CP024,Settled
TXN00010240,PAM0031,2023-10-21,Dividend,-141874.31,EUR,CP021,Settled
TXN00010241,PAM0031,2023-10-29,Expense,-34466.4,EUR,CP041,Settled
TXN00010242,PAM0031,2023-10-25,Performance Fee,0.0,EUR,CP004,Settled
TXN00010243,PAM0031,2023-10-27,Subscription,2410253.03,EUR,CP005,Settled
TXN00010244,PAM0031,2023-10-14,Subscription,4901737.07,EUR,CP005,Settled
TXN00010245,PAM0031,2023-10-30,Performance Fee,0.0,EUR,CP045,Settled
TXN00010246,PAM0031,2023-11-17,Subscription,2245723.32,EUR,CP038,Settled
TXN00010247,PAM0031,2023-11-22,Performance Fee,0.0,EUR,CP001,Settled
TXN00010248,PAM0031,2023-11-23,Management Fee,-497007.31,EUR,CP007,Settled
TXN00010249,PAM0031,2023-11-16,Subscription,755413.3,EUR,CP031,Settled
TXN00010250,PAM0031,2023-12-22,Subscription,1904029.4,EUR,CP006,Settled
TXN00010251,PAM0031,2023-12-14,Expense,-25676.93,EUR,CP003,Settled
TXN00010252,PAM0031,2023-12-20,Subscription,3194640.98,EUR,CP038,Settled
TXN00010253,PAM0031,2023-12-07,Subscription,3685242.92,EUR,CP031,Settled
TXN00010254,PAM0031,2023-12-25,Management Fee,-494818.95,EUR,CP035,Settled
TXN00010255,PAM0031,2023-12-21,Management Fee,-489440.75,EUR,CP029,Settled
TXN00010256,PAM0031,2023-12-16,Management Fee,-456601.54,EUR,CP022,Settled
TXN00010257,PAM0031,2024-01-31,Subscription,4649959.21,EUR,CP019,Settled
TXN00010258,PAM0031,2024-01-31,Redemption,-1402740.12,EUR,CP028,Settled
TXN00010259,PAM0031,2024-01-11,Redemption,-1534833.44,EUR,CP044,Settled
TXN00010260,PAM0031,2024-01-10,Dividend,-401017.47,EUR,CP029,Settled
TXN00010261,PAM0031,2024-01-26,Dividend,-118953.71,EUR,CP003,Settled
TXN00010262,PAM0031,2024-01-20,Management Fee,-528885.29,EUR,CP011,Settled
TXN00010263,PAM0031,2024-01-04,Performance Fee,-118930.54,EUR,CP040,Settled
TXN00010264,PAM0031,2024-01-13,Dividend,-469784.89,EUR,CP021,Settled
TXN00010265,PAM0031,2024-02-11,Expense,-28518.07,EUR,CP013,Settled
TXN00010266,PAM0031,2024-02-17,Dividend,-499929.33,EUR,CP030,Settled
TXN00010267,PAM0031,2024-02-06,Performance Fee,0.0,EUR,CP011,Settled
TXN00010268,PAM0031,2024-03-25,Expense,-20734.54,EUR,CP033,Settled
TXN00010269,PAM0031,2024-03-15,Management Fee,-481692.98,EUR,CP032,Settled
TXN00010270,PAM0031,2024-03-08,Dividend,-89509.6,EUR,CP035,Settled
TXN00010271,PAM0031,2024-03-11,Subscription,220971.31,EUR,CP022,Settled
TXN00010272,PAM0031,2024-03-16,Performance Fee,-175038.23,EUR,CP006,Settled
TXN00010273,PAM0031,2024-03-13,Redemption,-2184353.33,EUR,CP043,Settled
TXN00010274,PAM0031,2024-03-21,Redemption,-1567920.43,EUR,CP011,Settled
TXN00010275,PAM0031,2024-04-09,Dividend,-411321.71,EUR,CP012,Settled
TXN00010276,PAM0031,2024-04-13,Redemption,-2666571.09,EUR,CP029,Settled
TXN00010277,PAM0031,2024-04-10,Dividend,-408160.96,EUR,CP019,Settled
TXN00010278,PAM0031,2024-04-23,Subscription,3696485.5,EUR,CP007,Settled
TXN00010279,PAM0031,2024-04-13,Subscription,2317939.53,EUR,CP034,Settled
TXN00010280,PAM0031,2024-04-11,Dividend,-257421.87,EUR,CP010,Settled
TXN00010281,PAM0031,2024-04-04,Subscription,740666.81,EUR,CP030,Settled
TXN00010282,PAM0031,2024-05-22,Dividend,-311168.47,EUR,CP003,Settled
TXN00010283,PAM0031,2024-05-22,Dividend,-468692.57,EUR,CP013,Failed
TXN00010284,PAM0031,2024-05-12,Redemption,-224731.83,EUR,CP045,Settled
TXN00010285,PAM0031,2024-05-24,Dividend,-157771.26,EUR,CP011,Settled
TXN00010286,PAM0031,2024-05-10,Expense,-15362.58,EUR,CP020,Settled
TXN00010287,PAM0031,2024-05-31,Redemption,-2981417.87,EUR,CP003,Settled
TXN00010288,PAM0031,2024-05-11,Management Fee,-494226.6,EUR,CP028,Settled
TXN00010289,PAM0031,2024-05-29,Redemption,-956288.34,EUR,CP010,Settled
TXN00010290,PAM0031,2024-06-17,Subscription,4365433.27,EUR,CP028,Settled
TXN00010291,PAM0031,2024-06-18,Management Fee,-494361.28,EUR,CP003,Settled
TXN00010292,PAM0031,2024-06-11,Dividend,-183122.81,EUR,CP034,Settled
TXN00010293,PAM0031,2024-07-25,Dividend,-278818.78,EUR,CP002,Settled
TXN00010294,PAM0031,2024-07-04,Subscription,3847952.62,EUR,CP018,Settled
TXN00010295,PAM0031,2024-07-13,Redemption,-2366786.31,EUR,CP004,Settled
TXN00010296,PAM0031,2024-07-21,Subscription,509500.3,EUR,CP028,Settled
TXN00010297,PAM0031,2024-07-14,Subscription,1457190.54,EUR,CP004,Settled
TXN00010298,PAM0031,2024-08-26,Management Fee,-487687.59,EUR,CP031,Settled
TXN00010299,PAM0031,2024-08-25,Dividend,-379754.0,EUR,CP031,Settled
TXN00010300,PAM0031,2024-08-30,Dividend,-287745.53,EUR,CP009,Settled
TXN00010301,PAM0031,2024-08-11,Management Fee,-515506.67,EUR,CP020,Settled
TXN00010302,PAM0031,2024-08-15,Redemption,-2152192.39,EUR,CP015,Settled
TXN00010303,PAM0031,2024-08-25,Expense,-18984.8,EUR,CP046,Settled
TXN00010304,PAM0031,2024-08-14,Performance Fee,0.0,EUR,CP046,Settled
TXN00010305,PAM0031,2024-08-06,Subscription,3572648.65,EUR,CP016,Settled
TXN00010306,PAM0031,2024-09-16,Dividend,-235656.99,EUR,CP042,Settled
TXN00010307,PAM0031,2024-09-15,Dividend,-493094.62,EUR,CP003,Settled
TXN00010308,PAM0031,2024-09-14,Subscription,223664.34,EUR,CP043,Settled
TXN00010309,PAM0031,2024-09-08,Subscription,1013282.83,EUR,CP004,Settled
TXN00010310,PAM0031,2024-09-26,Dividend,-81676.46,EUR,CP008,Settled
TXN00010311,PAM0031,2024-09-12,Management Fee,-523234.81,EUR,CP026,Settled
TXN00010312,PAM0031,2024-09-04,Subscription,354635.79,EUR,CP031,Settled
TXN00010313,PAM0031,2024-09-23,Dividend,-117332.69,EUR,CP012,Settled
TXN00010314,PAM0031,2024-10-21,Management Fee,-452233.0,EUR,CP021,Settled
TXN00010315,PAM0031,2024-10-26,Management Fee,-484232.0,EUR,CP002,Settled
TXN00010316,PAM0031,2024-10-05,Dividend,-235208.25,EUR,CP036,Settled
TXN00010317,PAM0031,2024-10-23,Redemption,-2327271.42,EUR,CP026,Settled
TXN00010318,PAM0031,2024-10-24,Subscription,1864975.23,EUR,CP027,Settled
TXN00010319,PAM0031,2024-10-21,Management Fee,-458197.94,EUR,CP017,Settled
TXN00010320,PAM0031,2024-10-31,Dividend,-425538.49,EUR,CP001,Settled
TXN00010321,PAM0031,2024-11-21,Subscription,4905824.21,EUR,CP036,Settled
TXN00010322,PAM0031,2024-11-05,Management Fee,-531494.82,EUR,CP033,Settled
TXN00010323,PAM0031,2024-11-14,Redemption,-2242810.07,EUR,CP049,Settled
TXN00010324,PAM0031,2024-12-30,Expense,-19956.13,EUR,CP020,Settled
TXN00010325,PAM0031,2024-12-05,Management Fee,-521243.42,EUR,CP035,Settled
TXN00010326,PAM0031,2024-12-15,Subscription,1536662.51,EUR,CP040,Settled
TXN00010327,PAM0032,2020-01-30,Performance Fee,0.0,GBP,CP001,Settled
TXN00010328,PAM0032,2020-01-20,Dividend,-314137.49,GBP,CP024,Settled
TXN00010329,PAM0032,2020-01-10,Dividend,-164069.25,GBP,CP009,Settled
TXN00010330,PAM0032,2020-01-22,Expense,-47992.16,GBP,CP037,Settled
TXN00010331,PAM0032,2020-02-05,Subscription,1356485.3,GBP,CP040,Settled
TXN00010332,PAM0032,2020-02-14,Redemption,-388896.54,GBP,CP012,Settled
TXN00010333,PAM0032,2020-02-24,Subscription,1828103.2,GBP,CP007,Settled
TXN00010334,PAM0032,2020-02-27,Redemption,-2558793.27,GBP,CP007,Settled
TXN00010335,PAM0032,2020-02-25,Subscription,2481603.39,GBP,CP044,Settled
TXN00010336,PAM0032,2020-02-03,Expense,-26658.86,GBP,CP003,Settled
TXN00010337,PAM0032,2020-02-25,Redemption,-2601577.29,GBP,CP045,Settled
TXN00010338,PAM0032,2020-03-17,Subscription,3942558.21,GBP,CP020,Settled
TXN00010339,PAM0032,2020-03-20,Dividend,-381331.21,GBP,CP029,Settled
TXN00010340,PAM0032,2020-03-13,Expense,-49434.3,GBP,CP034,Settled
TXN00010341,PAM0032,2020-03-31,Subscription,864288.62,GBP,CP004,Settled
TXN00010342,PAM0032,2020-03-25,Expense,-14076.47,GBP,CP037,Settled
TXN00010343,PAM0032,2020-03-07,Redemption,-1362729.35,GBP,CP036,Settled
TXN00010344,PAM0032,2020-03-23,Subscription,4205256.96,GBP,CP028,Settled
TXN00010345,PAM0032,2020-04-06,Dividend,-236976.86,GBP,CP006,Settled
TXN00010346,PAM0032,2020-04-26,Subscription,1664279.09,GBP,CP031,Settled
TXN00010347,PAM0032,2020-04-25,Subscription,2853622.08,GBP,CP022,Settled
TXN00010348,PAM0032,2020-05-14,Management Fee,-758307.86,GBP,CP032,Settled
TXN00010349,PAM0032,2020-05-10,Subscription,2342828.41,GBP,CP017,Settled
TXN00010350,PAM0032,2020-05-23,Management Fee,-685692.97,GBP,CP018,Settled
TXN00010351,PAM0032,2020-06-11,Subscription,4270517.9,GBP,CP049,Settled
TXN00010352,PAM0032,2020-06-03,Subscription,3202299.32,GBP,CP014,Settled
TXN00010353,PAM0032,2020-06-13,Subscription,4445152.6,GBP,CP035,Settled
TXN00010354,PAM0032,2020-06-30,Dividend,-52999.8,GBP,CP020,Settled
TXN00010355,PAM0032,2020-07-12,Dividend,-333991.38,GBP,CP017,Pending
TXN00010356,PAM0032,2020-07-07,Redemption,-2481219.84,GBP,CP028,Settled
TXN00010357,PAM0032,2020-07-27,Management Fee,-789847.23,GBP,CP026,Settled
TXN00010358,PAM0032,2020-07-23,Dividend,-56881.71,GBP,CP029,Settled
TXN00010359,PAM0032,2020-07-22,Dividend,-318104.29,GBP,CP022,Settled
TXN00010360,PAM0032,2020-07-21,Dividend,-325025.22,GBP,CP049,Settled
TXN00010361,PAM0032,2020-08-23,Subscription,4752726.78,GBP,CP019,Settled
TXN00010362,PAM0032,2020-08-09,Expense,-11211.57,GBP,CP014,Settled
TXN00010363,PAM0032,2020-08-22,Dividend,-114904.15,GBP,CP018,Settled
TXN00010364,PAM0032,2020-08-28,Performance Fee,0.0,GBP,CP040,Settled
TXN00010365,PAM0032,2020-08-31,Subscription,1957901.81,GBP,CP015,Settled
TXN00010366,PAM0032,2020-08-11,Performance Fee,0.0,GBP,CP027,Settled
TXN00010367,PAM0032,2020-08-30,Redemption,-2303731.97,GBP,CP044,Settled
TXN00010368,PAM0032,2020-08-23,Redemption,-1782991.83,GBP,CP003,Settled
TXN00010369,PAM0032,2020-09-13,Subscription,3418007.39,GBP,CP033,Settled
TXN00010370,PAM0032,2020-09-24,Redemption,-2958854.53,GBP,CP019,Settled
TXN00010371,PAM0032,2020-09-30,Subscription,2977826.28,GBP,CP014,Settled
TXN00010372,PAM0032,2020-09-14,Redemption,-1360843.8,GBP,CP004,Settled
TXN00010373,PAM0032,2020-10-13,Performance Fee,-104340.17,GBP,CP014,Settled
TXN00010374,PAM0032,2020-10-22,Subscription,3781829.76,GBP,CP009,Settled
TXN00010375,PAM0032,2020-10-29,Redemption,-1336081.36,GBP,CP017,Settled
TXN00010376,PAM0032,2020-10-24,Redemption,-790042.59,GBP,CP002,Settled
TXN00010377,PAM0032,2020-10-25,Redemption,-680301.76,GBP,CP028,Settled
TXN00010378,PAM0032,2020-10-17,Redemption,-2786532.75,GBP,CP040,Settled
TXN00010379,PAM0032,2020-11-24,Subscription,2750146.55,GBP,CP013,Settled
TXN00010380,PAM0032,2020-11-19,Subscription,1685895.34,GBP,CP049,Settled
TXN00010381,PAM0032,2020-11-21,Redemption,-140982.79,GBP,CP001,Settled
TXN00010382,PAM0032,2020-11-23,Subscription,2999671.8,GBP,CP024,Settled
TXN00010383,PAM0032,2020-11-23,Redemption,-324054.95,GBP,CP012,Settled
TXN00010384,PAM0032,2020-12-19,Redemption,-128554.19,GBP,CP046,Settled
TXN00010385,PAM0032,2020-12-14,Redemption,-2279846.88,GBP,CP008,Settled
TXN00010386,PAM0032,2020-12-18,Performance Fee,0.0,GBP,CP006,Settled
TXN00010387,PAM0032,2020-12-20,Performance Fee,-43093.21,GBP,CP020,Failed
TXN00010388,PAM0032,2020-12-06,Performance Fee,0.0,GBP,CP018,Settled
TXN00010389,PAM0032,2021-01-28,Redemption,-659083.16,GBP,CP001,Settled
TXN00010390,PAM0032,2021-01-20,Subscription,3366265.55,GBP,CP024,Settled
TXN00010391,PAM0032,2021-01-27,Dividend,-155954.65,GBP,CP012,Settled
TXN00010392,PAM0032,2021-02-26,Subscription,4953023.33,GBP,CP029,Settled
TXN00010393,PAM0032,2021-02-09,Redemption,-1086517.87,GBP,CP010,Settled
TXN00010394,PAM0032,2021-02-16,Subscription,3195512.1,GBP,CP038,Settled
TXN00010395,PAM0032,2021-02-10,Dividend,-184453.04,GBP,CP006,Settled
TXN00010396,PAM0032,2021-02-04,Subscription,3335675.09,GBP,CP023,Settled
TXN00010397,PAM0032,2021-02-18,Redemption,-2381176.61,GBP,CP027,Settled
TXN00010398,PAM0032,2021-02-06,Redemption,-473879.84,GBP,CP025,Settled
TXN00010399,PAM0032,2021-02-02,Subscription,1979468.18,GBP,CP007,Settled
TXN00010400,PAM0032,2021-03-13,Subscription,3177209.24,GBP,CP041,Settled
TXN00010401,PAM0032,2021-03-20,Dividend,-87748.01,GBP,CP023,Settled
TXN00010402,PAM0032,2021-03-07,Subscription,1591316.41,GBP,CP029,Settled
TXN00010403,PAM0032,2021-03-25,Dividend,-404155.8,GBP,CP027,Settled
TXN00010404,PAM0032,2021-04-16,Subscription,2979414.68,GBP,CP025,Settled
TXN00010405,PAM0032,2021-04-10,Subscription,3242276.56,GBP,CP007,Settled
TXN00010406,PAM0032,2021-04-27,Management Fee,-787977.3,GBP,CP018,Settled
TXN00010407,PAM0032,2021-04-22,Subscription,3281276.92,GBP,CP017,Settled
TXN00010408,PAM0032,2021-04-26,Dividend,-291922.63,GBP,CP007,Settled
TXN00010409,PAM0032,2021-04-28,Redemption,-235482.51,GBP,CP016,Settled
TXN00010410,PAM0032,2021-04-25,Subscription,3503460.3,GBP,CP042,Settled
TXN00010411,PAM0032,2021-05-27,Subscription,1030300.74,GBP,CP028,Settled
TXN00010412,PAM0032,2021-05-23,Performance Fee,0.0,GBP,CP035,Settled
TXN00010413,PAM0032,2021-05-21,Management Fee,-812284.82,GBP,CP005,Settled
TXN00010414,PAM0032,2021-05-23,Performance Fee,-155911.63,GBP,CP015,Settled
TXN00010415,PAM0032,2021-05-14,Expense,-47776.24,GBP,CP045,Settled
TXN00010416,PAM0032,2021-06-08,Performance Fee,0.0,GBP,CP010,Settled
TXN00010417,PAM0032,2021-06-12,Dividend,-88517.95,GBP,CP036,Settled
TXN00010418,PAM0032,2021-06-18,Performance Fee,0.0,GBP,CP013,Settled
TXN00010419,PAM0032,2021-06-16,Redemption,-1111971.04,GBP,CP020,Settled
TXN00010420,PAM0032,2021-06-23,Expense,-44255.65,GBP,CP031,Settled
TXN00010421,PAM0032,2021-07-15,Dividend,-81705.75,GBP,CP031,Settled
TXN00010422,PAM0032,2021-07-18,Subscription,3454232.5,GBP,CP037,Settled
TXN00010423,PAM0032,2021-07-08,Redemption,-130144.28,GBP,CP031,Settled
TXN00010424,PAM0032,2021-08-30,Dividend,-242531.77,GBP,CP002,Settled
TXN00010425,PAM0032,2021-08-22,Subscription,970004.35,GBP,CP039,Settled
TXN00010426,PAM0032,2021-08-15,Dividend,-498203.69,GBP,CP026,Settled
TXN00010427,PAM0032,2021-08-20,Redemption,-2019293.09,GBP,CP002,Settled
TXN00010428,PAM0032,2021-08-29,Dividend,-359902.71,GBP,CP012,Settled
TXN00010429,PAM0032,2021-09-29,Redemption,-1215656.96,GBP,CP044,Settled
TXN00010430,PAM0032,2021-09-26,Dividend,-60645.88,GBP,CP018,Failed
TXN00010431,PAM0032,2021-09-26,Subscription,2385478.03,GBP,CP042,Settled
TXN00010432,PAM0032,2021-09-06,Subscription,2775134.91,GBP,CP007,Settled
TXN00010433,PAM0032,2021-09-30,Subscription,3873716.78,GBP,CP037,Settled
TXN00010434,PAM0032,2021-09-16,Redemption,-1836109.43,GBP,CP003,Settled
TXN00010435,PAM0032,2021-10-22,Subscription,1037583.54,GBP,CP049,Settled
TXN00010436,PAM0032,2021-10-27,Management Fee,-740830.4,GBP,CP042,Settled
TXN00010437,PAM0032,2021-10-18,Redemption,-1797322.95,GBP,CP012,Settled
TXN00010438,PAM0032,2021-10-29,Redemption,-2218775.78,GBP,CP007,Settled
TXN00010439,PAM0032,2021-10-31,Subscription,853559.75,GBP,CP015,Settled
TXN00010440,PAM0032,2021-10-21,Performance Fee,-181013.05,GBP,CP044,Settled
TXN00010441,PAM0032,2021-11-07,Dividend,-364865.34,GBP,CP013,Settled
TXN00010442,PAM0032,2021-11-30,Redemption,-2073199.57,GBP,CP007,Settled
TXN00010443,PAM0032,2021-11-12,Dividend,-270088.68,GBP,CP042,Settled
TXN00010444,PAM0032,2021-12-19,Management Fee,-729987.14,GBP,CP047,Settled
TXN00010445,PAM0032,2021-12-13,Subscription,2575240.3,GBP,CP030,Settled
TXN00010446,PAM0032,2021-12-08,Dividend,-314954.17,GBP,CP019,Settled
TXN00010447,PAM0032,2021-12-17,Dividend,-116911.98,GBP,CP034,Settled
TXN00010448,PAM0032,2021-12-13,Redemption,-231077.03,GBP,CP020,Settled
TXN00010449,PAM0032,2021-12-19,Expense,-27545.2,GBP,CP049,Settled
TXN00010450,PAM0032,2021-12-13,Subscription,662685.85,GBP,CP038,Settled
TXN00010451,PAM0032,2022-01-06,Dividend,-274772.36,GBP,CP004,Settled
TXN00010452,PAM0032,2022-01-04,Subscription,3409933.21,GBP,CP015,Settled
TXN00010453,PAM0032,2022-01-05,Expense,-37316.15,GBP,CP006,Settled
TXN00010454,PAM0032,2022-02-19,Subscription,3287515.5,GBP,CP003,Settled
TXN00010455,PAM0032,2022-02-01,Expense,-14628.79,GBP,CP047,Settled
TXN00010456,PAM0032,2022-02-21,Subscription,1737844.47,GBP,CP033,Settled
TXN00010457,PAM0032,2022-02-18,Performance Fee,-46484.58,GBP,CP038,Settled
TXN00010458,PAM0032,2022-02-01,Redemption,-806096.91,GBP,CP040,Settled
TXN00010459,PAM0032,2022-02-24,Subscription,1086707.9,GBP,CP017,Settled
TXN00010460,PAM0032,2022-02-15,Redemption,-554071.9,GBP,CP014,Settled
TXN00010461,PAM0032,2022-03-14,Dividend,-356755.25,GBP,CP021,Settled
TXN00010462,PAM0032,2022-03-07,Subscription,1168523.39,GBP,CP027,Settled
TXN00010463,PAM0032,2022-03-28,Redemption,-2569721.59,GBP,CP005,Settled
TXN00010464,PAM0032,2022-03-19,Subscription,2443300.21,GBP,CP010,Settled
TXN00010465,PAM0032,2022-03-24,Subscription,4462428.71,GBP,CP011,Settled
TXN00010466,PAM0032,2022-03-05,Subscription,3585557.25,GBP,CP037,Settled
TXN00010467,PAM0032,2022-04-20,Redemption,-1760139.53,GBP,CP045,Settled
TXN00010468,PAM0032,2022-04-07,Expense,-46822.3,GBP,CP036,Settled
TXN00010469,PAM0032,2022-04-19,Redemption,-2236493.22,GBP,CP005,Settled
TXN00010470,PAM0032,2022-04-03,Subscription,4145002.46,GBP,CP020,Settled
TXN00010471,PAM0032,2022-05-28,Dividend,-286213.31,GBP,CP031,Settled
TXN00010472,PAM0032,2022-05-29,Management Fee,-739480.82,GBP,CP032,Settled
TXN00010473,PAM0032,2022-05-31,Dividend,-478395.37,GBP,CP021,Settled
TXN00010474,PAM0032,2022-05-16,Subscription,4643800.19,GBP,CP010,Settled
TXN00010475,PAM0032,2022-05-16,Redemption,-963843.61,GBP,CP016,Settled
TXN00010476,PAM0032,2022-05-27,Redemption,-126690.78,GBP,CP043,Settled
TXN00010477,PAM0032,2022-05-08,Subscription,2292972.19,GBP,CP021,Settled
TXN00010478,PAM0032,2022-05-07,Expense,-39524.38,GBP,CP010,Settled
TXN00010479,PAM0032,2022-06-30,Dividend,-182800.73,GBP,CP020,Settled
TXN00010480,PAM0032,2022-06-26,Dividend,-298821.11,GBP,CP046,Settled
TXN00010481,PAM0032,2022-06-07,Subscription,3848977.2,GBP,CP028,Settled
TXN00010482,PAM0032,2022-06-11,Dividend,-338171.84,GBP,CP036,Settled
TXN00010483,PAM0032,2022-06-12,Subscription,477291.21,GBP,CP004,Settled
TXN00010484,PAM0032,2022-07-20,Subscription,1022389.49,GBP,CP036,Settled
TXN00010485,PAM0032,2022-07-25,Dividend,-347866.77,GBP,CP019,Settled
TXN00010486,PAM0032,2022-07-06,Management Fee,-745897.02,GBP,CP010,Settled
TXN00010487,PAM0032,2022-07-13,Redemption,-218093.73,GBP,CP030,Settled
TXN00010488,PAM0032,2022-07-27,Expense,-5581.25,GBP,CP005,Settled
TXN00010489,PAM0032,2022-07-08,Redemption,-1468473.68,GBP,CP011,Settled
TXN00010490,PAM0032,2022-07-25,Subscription,3106616.2,GBP,CP003,Settled
TXN00010491,PAM0032,2022-08-10,Dividend,-138347.49,GBP,CP036,Settled
TXN00010492,PAM0032,2022-08-24,Redemption,-2843062.67,GBP,CP032,Settled
TXN00010493,PAM0032,2022-08-26,Dividend,-350306.06,GBP,CP025,Settled
TXN00010494,PAM0032,2022-08-26,Management Fee,-795070.04,GBP,CP031,Settled
TXN00010495,PAM0032,2022-08-23,Redemption,-2365195.51,GBP,CP042,Settled
TXN00010496,PAM0032,2022-08-23,Dividend,-143022.29,GBP,CP003,Settled
TXN00010497,PAM0032,2022-09-30,Subscription,4135471.74,GBP,CP042,Settled
TXN00010498,PAM0032,2022-09-21,Expense,-16307.06,GBP,CP040,Settled
TXN00010499,PAM0032,2022-09-25,Subscription,2793908.47,GBP,CP045,Settled
TXN00010500,PAM0032,2022-09-29,Redemption,-1953861.54,GBP,CP005,Settled
TXN00010501,PAM0032,2022-09-17,Performance Fee,-20359.01,GBP,CP048,Settled
TXN00010502,PAM0032,2022-09-07,Performance Fee,0.0,GBP,CP030,Settled
TXN00010503,PAM0032,2022-10-10,Dividend,-386535.58,GBP,CP005,Settled
TXN00010504,PAM0032,2022-10-06,Redemption,-467694.67,GBP,CP021,Settled
TXN00010505,PAM0032,2022-10-05,Redemption,-744726.7,GBP,CP039,Settled
TXN00010506,PAM0032,2022-10-13,Expense,-7291.76,GBP,CP034,Settled
TXN00010507,PAM0032,2022-10-11,Subscription,4260909.57,GBP,CP031,Settled
TXN00010508,PAM0032,2022-10-24,Subscription,4363416.27,GBP,CP018,Settled
TXN00010509,PAM0032,2022-11-19,Redemption,-2956734.73,GBP,CP038,Settled
TXN00010510,PAM0032,2022-11-27,Management Fee,-771048.87,GBP,CP011,Settled
TXN00010511,PAM0032,2022-11-21,Dividend,-170749.98,GBP,CP005,Settled
TXN00010512,PAM0032,2022-11-10,Dividend,-274039.4,GBP,CP032,Settled
TXN00010513,PAM0032,2022-11-23,Expense,-30080.56,GBP,CP006,Settled
TXN00010514,PAM0032,2022-11-11,Redemption,-1696081.67,GBP,CP023,Settled
