trade_id,fund_id,trade_date,security,security_type,direction,quantity,price,notional,commission,status
TRD00011183,PAM0022,2023-07-01,MSFT,Equity,Buy,9940,252.8821,2513648.26,944.14,Settled
TRD00011184,PAM0022,2020-08-27,BRK.B,Equity,Buy,2315,363.2599,840946.64,635.95,Settled
TRD00011185,PAM0022,2023-08-12,META,Equity,Sell,5196,123.3384,640866.48,168.08,Settled
TRD00011186,PAM0022,2024-11-04,GOOGL,Equity,Sell,2928,153.9948,450896.63,84.57,Settled
TRD00011187,PAM0022,2023-07-10,GS,Equity,Buy,9058,222.5622,2015968.09,1969.81,Settled
TRD00011188,PAM0022,2024-09-27,HY_CORP,Fixed Income,Sell,8571,263.5492,2258880.34,1220.84,Settled
TRD00011189,PAM0022,2021-05-15,GOLD,Alternative,Sell,4348,376.617,1637530.71,612.6,Settled
TRD00011190,PAM0022,2020-07-09,GS,Equity,Sell,4737,162.1708,768203.06,242.65,Settled
TRD00011191,PAM0022,2024-06-25,OIL,Alternative,Sell,938,307.7224,288643.6,163.09,Settled
TRD00011192,PAM0022,2020-10-18,US10Y,Fixed Income,Buy,4773,80.1607,382607.16,128.33,Settled
TRD00011193,PAM0022,2024-02-27,GOOGL,Equity,Buy,1005,299.7925,301291.47,183.63,Settled
TRD00011194,PAM0022,2024-12-09,GOOGL,Equity,Sell,3065,163.5626,501319.42,204.53,Settled
TRD00011195,PAM0022,2022-02-09,GS,Equity,Sell,185,330.2862,61102.95,6.78,Settled
TRD00011196,PAM0022,2024-06-02,GOOGL,Equity,Buy,6321,160.4612,1014275.17,945.38,Settled
TRD00011197,PAM0022,2020-06-04,TIPS,Fixed Income,Buy,680,465.3388,316430.41,299.87,Settled
TRD00011198,PAM0022,2024-01-02,GOOGL,Equity,Sell,957,129.812,124230.05,67.22,Settled
TRD00011199,PAM0022,2020-08-12,HY_CORP,Fixed Income,Buy,2231,485.8512,1083934.13,985.83,Settled
TRD00011200,PAM0022,2022-10-10,AAPL,Equity,Sell,2506,188.5624,472537.47,233.64,Settled
TRD00011201,PAM0022,2022-06-17,JPM,Equity,Sell,4134,388.0207,1604077.37,190.93,Settled
TRD00011202,PAM0022,2022-04-18,JPM,Equity,Buy,8978,133.0248,1194297.0,1018.37,Settled
TRD00011203,PAM0022,2020-03-04,TIPS,Fixed Income,Buy,7960,147.7151,1175812.28,980.11,Settled
TRD00011204,PAM0022,2023-03-31,IG_CORP,Fixed Income,Buy,8461,330.8115,2798996.02,2068.89,Settled
TRD00011205,PAM0022,2023-12-26,AMZN,Equity,Sell,4700,425.8038,2001277.69,744.45,Settled
TRD00011206,PAM0022,2020-10-18,GOLD,Alternative,Buy,1486,63.0623,93710.54,42.68,Settled
TRD00011207,PAM0022,2022-06-14,GS,Equity,Buy,5412,431.0286,2332726.91,1719.94,Failed
TRD00011208,PAM0022,2023-09-29,IG_CORP,Fixed Income,Buy,9833,356.4444,3504917.65,2763.19,Settled
TRD00011209,PAM0022,2021-12-05,US2Y,Fixed Income,Sell,9900,428.4814,4241966.35,2499.99,Settled
TRD00011210,PAM0022,2022-08-02,GOOGL,Equity,Buy,1365,130.6701,178364.74,121.27,Settled
TRD00011211,PAM0022,2023-11-04,OIL,Alternative,Sell,4042,194.4546,785985.57,252.57,Settled
TRD00011212,PAM0022,2023-07-27,META,Equity,Sell,2327,110.6519,257487.07,254.08,Settled
TRD00011213,PAM0022,2024-10-05,OIL,Alternative,Sell,7102,452.8268,3215975.85,2254.63,Settled
TRD00011214,PAM0022,2022-12-12,JPM,Equity,Buy,9079,317.8399,2885668.17,2363.8,Settled
TRD00011215,PAM0022,2022-08-24,US10Y,Fixed Income,Sell,9790,19.7352,193207.78,46.65,Settled
TRD00011216,PAM0022,2022-11-03,BTC,Alternative,Buy,2446,230.5168,563844.11,132.22,Settled
TRD00011217,PAM0022,2020-10-02,US2Y,Fixed Income,Sell,4143,492.8326,2041805.38,550.22,Settled
TRD00011218,PAM0022,2024-12-05,BRK.B,Equity,Sell,2966,379.3474,1125144.3,434.4,Settled
TRD00011219,PAM0022,2023-07-14,AAPL,Equity,Buy,6205,259.33,1609142.71,574.94,Failed
TRD00011220,PAM0022,2020-08-06,META,Equity,Buy,5608,383.35,2149826.58,2011.02,Settled
TRD00011221,PAM0022,2023-12-14,OIL,Alternative,Buy,3991,323.4089,1290725.07,1050.64,Settled
TRD00011222,PAM0022,2023-08-28,MSFT,Equity,Sell,7636,487.1056,3719538.36,2390.29,Settled
TRD00011223,PAM0022,2024-11-01,BRK.B,Equity,Buy,1351,168.554,227716.48,149.68,Settled
TRD00011224,PAM0022,2020-02-01,OIL,Alternative,Sell,5380,134.4954,723585.28,121.02,Settled
TRD00011225,PAM0022,2020-01-24,MSFT,Equity,Sell,1155,369.1307,426346.02,188.39,Pending
TRD00011226,PAM0022,2023-11-04,HY_CORP,Fixed Income,Sell,2648,165.4116,438010.01,55.92,Settled
TRD00011227,PAM0022,2023-06-24,AAPL,Equity,Sell,7316,57.2214,418631.78,121.31,Settled
TRD00011228,PAM0022,2024-04-27,TIPS,Fixed Income,Buy,6685,145.6169,973449.18,363.88,Settled
TRD00011229,PAM0022,2022-12-01,MSFT,Equity,Sell,6656,32.3434,215277.55,175.02,Settled
TRD00011230,PAM0022,2024-06-30,GOOGL,Equity,Buy,3722,124.1934,462247.65,54.21,Settled
TRD00011231,PAM0022,2020-11-28,AMZN,Equity,Sell,8460,468.811,3966141.0,2881.89,Settled
TRD00011232,PAM0022,2022-04-16,OIL,Alternative,Sell,6406,482.5666,3091321.92,383.87,Settled
TRD00011233,PAM0022,2023-08-29,GOLD,Alternative,Sell,4907,13.4549,66023.07,43.54,Settled
TRD00011234,PAM0022,2023-09-14,BRK.B,Equity,Buy,9360,223.0014,2087292.86,1266.78,Settled
TRD00011235,PAM0022,2023-11-01,GOLD,Alternative,Buy,8881,412.4258,3662753.71,3294.2,Settled
TRD00011236,PAM0022,2021-05-21,IG_CORP,Fixed Income,Buy,9009,101.0279,910160.02,830.67,Settled
TRD00011237,PAM0022,2022-07-25,IG_CORP,Fixed Income,Buy,4036,477.9936,1929182.05,1420.62,Settled
TRD00011238,PAM0022,2022-11-04,BRK.B,Equity,Buy,6738,36.8954,248601.49,225.98,Settled
TRD00011239,PAM0022,2023-08-16,BRK.B,Equity,Buy,6978,107.9994,753619.6,635.4,Settled
TRD00011240,PAM0022,2023-04-30,BRK.B,Equity,Sell,3825,92.359,353273.3,235.35,Settled
TRD00011241,PAM0022,2024-06-21,JPM,Equity,Sell,5295,467.8889,2477471.67,1687.62,Settled
TRD00011242,PAM0022,2022-04-20,IG_CORP,Fixed Income,Buy,826,471.8139,389718.27,323.2,Settled
TRD00011243,PAM0022,2020-05-24,OIL,Alternative,Sell,8942,230.7245,2063138.06,214.55,Settled
TRD00011244,PAM0022,2021-05-18,MSFT,Equity,Buy,8441,203.995,1721921.98,1563.75,Settled
TRD00011245,PAM0022,2023-02-12,JPM,Equity,Buy,1126,243.6669,274368.93,134.7,Settled
TRD00011246,PAM0022,2024-01-11,BRK.B,Equity,Buy,4873,267.0594,1301380.59,496.5,Settled
TRD00011247,PAM0022,2020-08-23,BRK.B,Equity,Buy,4813,266.4075,1282219.07,942.0,Settled
TRD00011248,PAM0022,2022-08-04,HY_CORP,Fixed Income,Sell,7280,173.832,1265496.76,832.92,Settled
TRD00011249,PAM0022,2020-08-27,IG_CORP,Fixed Income,Sell,3885,473.7487,1840513.85,917.87,Settled
TRD00011250,PAM0022,2021-08-07,GOOGL,Equity,Sell,5177,308.6969,1598123.71,742.01,Settled
TRD00011251,PAM0022,2021-02-23,JPM,Equity,Buy,9426,486.452,4585296.17,3976.8,Settled
TRD00011252,PAM0022,2021-06-01,META,Equity,Buy,5157,478.3521,2466861.79,474.11,Settled
TRD00011253,PAM0022,2022-01-15,IG_CORP,Fixed Income,Buy,559,301.8646,168742.31,132.04,Settled
TRD00011254,PAM0022,2023-03-04,AAPL,Equity,Buy,719,383.4167,275676.59,233.81,Settled
TRD00011255,PAM0022,2021-12-25,OIL,Alternative,Buy,4370,314.5961,1374784.83,1349.2,Settled
TRD00011256,PAM0022,2020-05-04,TIPS,Fixed Income,Sell,6169,214.8601,1325471.83,1244.72,Settled
TRD00011257,PAM0022,2023-12-27,META,Equity,Buy,6446,303.4064,1955757.36,1858.56,Settled
TRD00011258,PAM0022,2024-04-28,AMZN,Equity,Sell,2920,206.53,603067.7,78.09,Settled
TRD00011259,PAM0022,2024-01-27,AAPL,Equity,Sell,7707,340.3272,2622901.49,632.94,Settled
TRD00011260,PAM0022,2020-05-13,BTC,Alternative,Buy,225,79.6769,17927.3,17.25,Settled
TRD00011261,PAM0022,2020-03-25,MSFT,Equity,Buy,4439,281.8385,1251080.9,443.27,Settled
TRD00011262,PAM0022,2023-11-17,IG_CORP,Fixed Income,Sell,265,410.202,108703.54,71.8,Pending
TRD00011263,PAM0022,2023-05-01,US10Y,Fixed Income,Sell,7510,231.3886,1737728.16,865.06,Settled
TRD00011264,PAM0022,2020-11-22,META,Equity,Buy,4322,281.9403,1218546.01,161.22,Settled
TRD00011265,PAM0022,2020-12-03,TIPS,Fixed Income,Buy,4367,354.3247,1547335.84,434.75,Settled
TRD00011266,PAM0022,2021-09-25,MSFT,Equity,Sell,3532,329.0894,1162343.73,526.96,Settled
TRD00011267,PAM0022,2022-01-09,GOLD,Alternative,Buy,2478,74.771,185282.56,163.18,Settled
TRD00011268,PAM0022,2022-02-15,AMZN,Equity,Buy,3088,116.9917,361270.29,337.92,Settled
TRD00011269,PAM0022,2021-02-25,HY_CORP,Fixed Income,Sell,9534,245.4071,2339711.6,452.03,Settled
TRD00011270,PAM0022,2023-04-20,OIL,Alternative,Sell,8840,108.6845,960770.88,365.54,Settled
TRD00011271,PAM0022,2024-01-29,MSFT,Equity,Sell,2594,364.1389,944576.2,860.7,Settled
TRD00011272,PAM0022,2023-01-10,MSFT,Equity,Sell,2888,294.0572,849237.32,555.1,Settled
TRD00011273,PAM0022,2021-04-21,JPM,Equity,Buy,9263,70.9468,657180.01,245.83,Settled
TRD00011274,PAM0022,2024-04-06,GOLD,Alternative,Sell,4243,229.4454,973536.88,599.86,Settled
TRD00011275,PAM0022,2021-08-08,AMZN,Equity,Sell,6976,471.5002,3289185.59,2811.4,Settled
TRD00011276,PAM0022,2020-11-17,OIL,Alternative,Sell,6489,86.8825,563780.29,343.42,Settled
TRD00011277,PAM0022,2021-01-06,AMZN,Equity,Sell,9886,386.4049,3819998.81,2947.3,Settled
TRD00011278,PAM0022,2021-03-15,META,Equity,Buy,9930,165.7201,1645600.77,390.01,Settled
TRD00011279,PAM0022,2022-03-23,HY_CORP,Fixed Income,Buy,8910,303.5592,2704712.19,2172.14,Settled
TRD00011280,PAM0022,2021-11-11,MSFT,Equity,Sell,6110,302.4813,1848160.82,1723.6,Settled
TRD00011281,PAM0022,2021-06-23,GOLD,Alternative,Buy,2807,196.6933,552118.13,325.23,Settled
TRD00011282,PAM0022,2024-07-06,META,Equity,Buy,6142,410.5453,2521569.15,1203.24,Settled
TRD00011283,PAM0022,2024-10-30,US10Y,Fixed Income,Buy,6319,56.7092,358345.44,238.37,Settled
TRD00011284,PAM0022,2022-10-21,JPM,Equity,Buy,5563,469.0915,2609555.76,899.89,Settled
TRD00011285,PAM0022,2023-09-25,OIL,Alternative,Buy,4708,310.3324,1461044.71,678.96,Settled
TRD00011286,PAM0022,2022-06-21,TIPS,Fixed Income,Buy,261,19.6573,5130.56,3.35,Settled
TRD00011287,PAM0022,2021-10-24,META,Equity,Buy,7521,309.1784,2325330.79,947.53,Settled
TRD00011288,PAM0022,2023-03-13,US2Y,Fixed Income,Sell,2405,236.2736,568237.94,387.4,Settled
TRD00011289,PAM0022,2024-11-23,JPM,Equity,Buy,9703,133.6365,1296675.22,231.08,Settled
TRD00011290,PAM0022,2020-10-31,MSFT,Equity,Buy,619,373.6074,231262.97,44.13,Settled
TRD00011291,PAM0022,2024-08-18,BRK.B,Equity,Sell,7662,243.826,1868194.75,1020.43,Settled
TRD00011292,PAM0022,2021-04-05,US2Y,Fixed Income,Buy,7016,375.5582,2634916.49,1469.09,Settled
TRD00011293,PAM0022,2023-08-19,HY_CORP,Fixed Income,Buy,7984,334.9135,2673949.62,983.59,Settled
TRD00011294,PAM0023,2021-12-14,US10Y,Fixed Income,Sell,4229,119.5893,505743.12,336.3,Settled
TRD00011295,PAM0023,2020-06-04,OIL,Alternative,Buy,390,197.8435,77158.97,49.67,Settled
TRD00011296,PAM0023,2021-04-16,BTC,Alternative,Sell,7286,41.6034,303122.51,82.25,Settled
TRD00011297,PAM0023,2023-01-28,BTC,Alternative,Buy,5156,277.186,1429171.24,982.94,Settled
TRD00011298,PAM0023,2022-07-11,AAPL,Equity,Sell,8433,356.1217,3003174.21,2770.62,Settled
TRD00011299,PAM0023,2024-01-17,AMZN,Equity,Buy,5062,458.7208,2322044.78,1770.46,Settled
TRD00011300,PAM0023,2021-07-12,OIL,Alternative,Buy,8669,396.7556,3439474.08,2030.93,Settled
TRD00011301,PAM0023,2022-02-08,HY_CORP,Fixed Income,Sell,2058,50.2094,103330.86,56.48,Settled
TRD00011302,PAM0023,2024-02-20,META,Equity,Buy,9688,63.5427,615601.59,325.09,Settled
TRD00011303,PAM0023,2022-12-06,TIPS,Fixed Income,Buy,5085,493.8095,2511021.19,2414.5,Settled
TRD00011304,PAM0023,2024-11-07,AMZN,Equity,Sell,9538,243.2393,2320016.38,1510.8,Settled
TRD00011305,PAM0023,2023-06-17,JPM,Equity,Sell,1524,270.2678,411888.1,159.38,Settled
TRD00011306,PAM0023,2023-06-07,JPM,Equity,Buy,7259,106.5721,773606.92,386.46,Pending
TRD00011307,PAM0023,2024-04-21,HY_CORP,Fixed Income,Sell,3589,329.4764,1182490.65,1175.99,Settled
TRD00011308,PAM0023,2020-03-07,GS,Equity,Buy,9576,86.7761,830968.04,330.47,Settled
TRD00011309,PAM0023,2024-09-09,IG_CORP,Fixed Income,Sell,7558,124.6448,942065.16,228.06,Settled
TRD00011310,PAM0023,2024-11-07,BRK.B,Equity,Buy,3405,249.8513,850743.52,375.76,Settled
TRD00011311,PAM0023,2021-10-22,US2Y,Fixed Income,Buy,9600,107.4448,1031470.01,306.86,Settled
TRD00011312,PAM0023,2022-11-22,AMZN,Equity,Sell,3759,419.4766,1576812.42,1295.29,Settled
TRD00011313,PAM0023,2022-12-30,GOOGL,Equity,Sell,1651,222.9415,368076.46,270.54,Settled
TRD00011314,PAM0023,2024-09-19,US2Y,Fixed Income,Sell,3192,464.5891,1482968.51,346.15,Settled
TRD00011315,PAM0023,2021-07-11,MSFT,Equity,Buy,5387,17.2886,93133.85,63.12,Settled
TRD00011316,PAM0023,2024-01-12,US10Y,Fixed Income,Buy,2956,314.7383,930366.54,885.91,Settled
TRD00011317,PAM0023,2021-10-25,AAPL,Equity,Buy,4266,136.5168,582380.66,503.29,Settled
TRD00011318,PAM0023,2022-04-29,META,Equity,Buy,2970,320.7372,952589.41,521.87,Settled
TRD00011319,PAM0023,2021-10-12,META,Equity,Buy,8572,135.4089,1160725.09,967.36,Settled
TRD00011320,PAM0023,2021-04-18,GOOGL,Equity,Sell,5710,421.4264,2406344.97,256.77,Pending
TRD00011321,PAM0023,2021-11-11,AMZN,Equity,Sell,1318,267.1946,352162.52,234.09,Settled
TRD00011322,PAM0023,2023-05-29,US2Y,Fixed Income,Sell,8995,310.484,2792803.65,424.91,Settled
TRD00011323,PAM0023,2023-03-17,TIPS,Fixed Income,Buy,2940,452.3081,1329785.71,1002.55,Settled
TRD00011324,PAM0023,2021-07-11,TIPS,Fixed Income,Buy,9042,187.918,1699154.99,423.84,Settled
TRD00011325,PAM0023,2021-04-26,BTC,Alternative,Sell,2339,153.5475,359147.49,158.62,Settled
TRD00011326,PAM0023,2023-04-21,OIL,Alternative,Buy,8071,15.9249,128529.88,36.16,Settled
TRD00011327,PAM0023,2021-01-14,IG_CORP,Fixed Income,Sell,6878,390.0152,2682524.26,2091.73,Settled
TRD00011328,PAM0023,2021-07-26,JPM,Equity,Buy,9713,140.6577,1366207.97,268.9,Settled
TRD00011329,PAM0023,2022-09-24,JPM,Equity,Sell,6294,74.5569,469261.25,418.31,Settled
TRD00011330,PAM0023,2020-05-08,AMZN,Equity,Sell,9343,259.3465,2423074.29,1134.0,Settled
TRD00011331,PAM0023,2023-02-23,HY_CORP,Fixed Income,Buy,9082,343.1064,3116092.58,2889.9,Settled
TRD00011332,PAM0023,2021-10-02,MSFT,Equity,Sell,5296,87.5434,463630.03,214.33,Settled
TRD00011333,PAM0023,2020-11-11,GS,Equity,Sell,9489,234.2117,2222434.59,1278.64,Settled
TRD00011334,PAM0023,2024-06-26,US10Y,Fixed Income,Sell,2942,75.1015,220948.49,32.26,Settled
TRD00011335,PAM0023,2021-07-15,BTC,Alternative,Buy,2713,407.9373,1106733.76,790.87,Settled
TRD00011336,PAM0023,2022-12-11,OIL,Alternative,Sell,8844,84.3829,746282.64,269.22,Settled
TRD00011337,PAM0023,2024-09-23,US10Y,Fixed Income,Sell,8209,472.6254,3879781.64,2516.08,Settled
TRD00011338,PAM0023,2021-07-26,AAPL,Equity,Buy,9355,81.889,766071.63,411.85,Settled
TRD00011339,PAM0023,2020-06-12,GOLD,Alternative,Buy,3708,32.8399,121770.51,84.93,Settled
TRD00011340,PAM0023,2020-05-16,OIL,Alternative,Sell,3312,449.2692,1487979.58,930.7,Settled
TRD00011341,PAM0023,2024-03-27,BTC,Alternative,Buy,3815,75.4256,287748.61,287.39,Settled
TRD00011342,PAM0023,2023-06-30,AMZN,Equity,Sell,7127,260.2369,1854708.44,369.36,Settled
TRD00011343,PAM0023,2021-10-23,GS,Equity,Sell,4747,171.1642,812516.57,403.24,Settled
TRD00011344,PAM0023,2020-07-04,TIPS,Fixed Income,Sell,6015,322.4484,1939527.39,196.62,Settled
TRD00011345,PAM0023,2022-06-02,BTC,Alternative,Buy,3970,90.7389,360233.34,317.27,Settled
TRD00011346,PAM0023,2022-06-16,GS,Equity,Buy,7041,91.6212,645104.89,150.76,Settled
TRD00011347,PAM0023,2022-05-11,AAPL,Equity,Sell,8555,434.9603,3721085.26,3687.98,Settled
TRD00011348,PAM0023,2020-10-06,MSFT,Equity,Sell,3157,454.0649,1433482.86,611.79,Settled
TRD00011349,PAM0023,2020-01-27,GOOGL,Equity,Buy,4714,239.1748,1127469.96,202.85,Settled
TRD00011350,PAM0023,2021-10-17,US10Y,Fixed Income,Sell,3637,266.5285,969364.23,896.32,Settled
TRD00011351,PAM0023,2022-07-19,BTC,Alternative,Sell,5586,281.1247,1570362.66,517.08,Failed
TRD00011352,PAM0023,2024-08-17,TIPS,Fixed Income,Buy,3461,496.2374,1717477.68,179.84,Settled
TRD00011353,PAM0023,2022-07-14,IG_CORP,Fixed Income,Buy,2622,72.5531,190234.19,115.81,Settled
TRD00011354,PAM0023,2024-05-16,META,Equity,Buy,8732,398.7673,3482036.25,2363.9,Settled
TRD00011355,PAM0023,2022-10-10,GS,Equity,Buy,949,317.2854,301103.88,296.28,Settled
TRD00011356,PAM0023,2021-10-21,MSFT,Equity,Buy,5913,215.8943,1276582.92,1100.48,Settled
TRD00011357,PAM0023,2021-05-14,GS,Equity,Buy,7983,454.0517,3624694.43,2671.49,Settled
TRD00011358,PAM0023,2024-03-17,MSFT,Equity,Sell,7984,147.7056,1179281.18,448.52,Settled
TRD00011359,PAM0023,2024-12-02,GS,Equity,Sell,3192,33.5231,107005.72,84.96,Settled
TRD00011360,PAM0023,2020-09-13,US2Y,Fixed Income,Sell,2478,419.3622,1039179.45,453.98,Settled
TRD00011361,PAM0023,2020-06-01,MSFT,Equity,Buy,8141,199.489,1624039.63,1139.58,Settled
TRD00011362,PAM0023,2022-06-10,GS,Equity,Buy,9024,278.0053,2508719.84,2355.59,Settled
TRD00011363,PAM0023,2023-10-02,META,Equity,Sell,4391,496.1421,2178560.09,1154.22,Settled
TRD00011364,PAM0023,2022-08-10,GS,Equity,Buy,4907,478.0266,2345676.76,939.67,Failed
TRD00011365,PAM0023,2020-08-06,GOOGL,Equity,Buy,1898,146.7458,278523.61,159.26,Settled
TRD00011366,PAM0023,2023-10-08,US2Y,Fixed Income,Buy,3329,319.1669,1062506.47,865.07,Settled
TRD00011367,PAM0023,2024-01-25,AMZN,Equity,Buy,1381,214.479,296195.51,235.84,Settled
TRD00011368,PAM0023,2022-06-26,AAPL,Equity,Buy,4040,446.8031,1805084.37,1700.92,Failed
TRD00011369,PAM0023,2020-07-10,BTC,Alternative,Buy,9167,324.8415,2977822.36,2736.26,Failed
TRD00011370,PAM0023,2022-03-30,US10Y,Fixed Income,Sell,9001,367.2361,3305492.57,1699.87,Settled
TRD00011371,PAM0023,2021-12-26,MSFT,Equity,Buy,4008,28.8742,115727.87,66.3,Settled
TRD00011372,PAM0023,2023-11-04,BTC,Alternative,Buy,1623,16.3848,26592.52,22.62,Settled
TRD00011373,PAM0023,2021-01-21,BTC,Alternative,Sell,3315,207.9633,689398.2,529.38,Settled
TRD00011374,PAM0023,2024-11-10,META,Equity,Buy,2741,466.2826,1278080.71,825.71,Settled
TRD00011375,PAM0023,2023-07-13,OIL,Alternative,Buy,3417,158.7259,542366.45,274.78,Settled
TRD00011376,PAM0023,2023-08-31,JPM,Equity,Sell,1262,102.6434,129535.93,87.9,Settled
TRD00011377,PAM0023,2024-12-12,US2Y,Fixed Income,Sell,2445,336.4547,822631.82,708.26,Settled
TRD00011378,PAM0023,2024-05-28,BTC,Alternative,Sell,8755,437.9357,3834127.07,2846.42,Settled
TRD00011379,PAM0023,2020-11-19,US2Y,Fixed Income,Buy,7021,203.9343,1431822.78,829.89,Settled
TRD00011380,PAM0023,2021-05-20,GOOGL,Equity,Sell,3667,383.9063,1407784.51,270.57,Settled
TRD00011381,PAM0023,2020-09-18,AAPL,Equity,Buy,8219,319.9843,2629951.25,609.48,Settled
TRD00011382,PAM0023,2024-09-08,US10Y,Fixed Income,Sell,4808,76.2074,366405.35,159.74,Settled
TRD00011383,PAM0023,2021-02-04,GOOGL,Equity,Buy,1839,86.1959,158514.23,37.04,Settled
TRD00011384,PAM0023,2022-04-02,BRK.B,Equity,Buy,8744,379.063,3314527.16,1138.55,Settled
TRD00011385,PAM0023,2024-04-23,OIL,Alternative,Buy,7471,273.3522,2042214.41,499.78,Settled
TRD00011386,PAM0023,2023-09-22,META,Equity,Sell,4076,121.867,496729.95,102.14,Settled
TRD00011387,PAM0023,2020-06-22,JPM,Equity,Sell,8287,463.0992,3837702.75,3218.31,Settled
TRD00011388,PAM0023,2021-11-24,US10Y,Fixed Income,Sell,978,148.2882,145025.81,26.94,Settled
TRD00011389,PAM0023,2020-06-16,MSFT,Equity,Sell,883,292.9239,258651.79,254.71,Settled
TRD00011390,PAM0023,2024-09-18,JPM,Equity,Buy,6510,306.2239,1993517.42,800.69,Settled
TRD00011391,PAM0023,2020-08-21,HY_CORP,Fixed Income,Sell,1100,279.3282,307260.98,66.52,Settled
TRD00011392,PAM0023,2024-12-30,AAPL,Equity,Buy,3720,258.9595,963329.36,776.35,Settled
TRD00011393,PAM0023,2021-07-02,HY_CORP,Fixed Income,Buy,5324,221.2674,1178027.49,807.61,Settled
TRD00011394,PAM0023,2021-07-18,BTC,Alternative,Sell,2063,143.0013,295011.59,127.02,Settled
TRD00011395,PAM0023,2024-07-30,JPM,Equity,Sell,1020,399.9104,407908.65,64.14,Settled
TRD00011396,PAM0023,2020-06-02,BTC,Alternative,Buy,7856,84.2663,661996.29,176.2,Settled
TRD00011397,PAM0023,2022-08-19,HY_CORP,Fixed Income,Sell,3040,111.2875,338313.95,140.53,Settled
TRD00011398,PAM0023,2020-04-30,IG_CORP,Fixed Income,Sell,7585,461.6004,3501239.06,2908.27,Settled
TRD00011399,PAM0023,2021-01-23,BTC,Alternative,Buy,4657,261.8817,1219583.3,917.34,Settled
TRD00011400,PAM0023,2023-07-08,TIPS,Fixed Income,Sell,5472,455.2945,2491371.7,437.23,Settled
TRD00011401,PAM0023,2021-08-19,US10Y,Fixed Income,Sell,6184,182.499,1128573.72,514.33,Settled
TRD00011402,PAM0023,2022-05-23,MSFT,Equity,Sell,6142,308.6272,1895588.22,262.9,Settled
TRD00011403,PAM0023,2020-11-14,US10Y,Fixed Income,Buy,5733,236.1276,1353719.43,576.44,Settled
TRD00011404,PAM0023,2023-08-27,HY_CORP,Fixed Income,Buy,3530,270.4123,954555.32,150.81,Settled
TRD00011405,PAM0023,2023-09-25,TIPS,Fixed Income,Sell,2850,376.6854,1073553.3,320.56,Settled
TRD00011406,PAM0023,2024-08-16,META,Equity,Sell,2762,44.7765,123672.69,120.66,Settled
TRD00011407,PAM0023,2020-05-04,GOOGL,Equity,Sell,6802,290.7553,1977717.23,1010.09,Settled
TRD00011408,PAM0023,2022-03-04,META,Equity,Sell,5859,241.1783,1413063.63,568.21,Settled
TRD00011409,PAM0023,2024-06-29,GS,Equity,Buy,3653,79.7036,291157.21,209.68,Settled
TRD00011410,PAM0023,2021-05-08,GS,Equity,Buy,632,230.7039,145804.84,70.36,Settled
TRD00011411,PAM0023,2024-12-04,BRK.B,Equity,Buy,1955,408.4921,798601.97,178.72,Settled
TRD00011412,PAM0023,2024-12-01,JPM,Equity,Buy,2020,116.7989,235933.83,223.53,Settled
TRD00011413,PAM0023,2021-02-22,OIL,Alternative,Sell,2267,486.4462,1102773.6,865.39,Settled
TRD00011414,PAM0023,2022-10-15,US2Y,Fixed Income,Sell,6523,288.2726,1880401.99,650.63,Settled
TRD00011415,PAM0023,2022-04-19,US10Y,Fixed Income,Sell,5731,443.783,2543320.63,2407.32,Settled
TRD00011416,PAM0023,2021-11-15,AMZN,Equity,Sell,8935,147.2645,1315807.99,1292.04,Settled
TRD00011417,PAM0023,2020-10-07,BTC,Alternative,Buy,9844,480.7535,4732537.72,1151.46,Settled
TRD00011418,PAM0023,2023-07-31,OIL,Alternative,Sell,7576,147.8533,1120136.5,228.52,Settled
TRD00011419,PAM0023,2022-06-12,US10Y,Fixed Income,Buy,6454,253.2732,1634625.53,383.35,Settled
TRD00011420,PAM0023,2021-03-26,MSFT,Equity,Buy,2441,192.8759,470810.04,157.85,Settled
TRD00011421,PAM0023,2024-10-13,IG_CORP,Fixed Income,Sell,6256,281.7519,1762640.01,462.8,Settled
TRD00011422,PAM0023,2024-04-16,US10Y,Fixed Income,Sell,7340,489.9897,3596524.7,2587.08,Settled
TRD00011423,PAM0023,2023-05-26,META,Equity,Sell,3322,243.0205,807314.17,803.86,Settled
TRD00011424,PAM0023,2022-06-03,GOOGL,Equity,Sell,3393,331.0682,1123314.28,141.17,Pending
TRD00011425,PAM0023,2024-08-11,IG_CORP,Fixed Income,Buy,3321,321.925,1069112.97,763.17,Settled
TRD00011426,PAM0023,2022-07-31,IG_CORP,Fixed Income,Buy,2770,445.8139,1234904.53,480.58,Settled
TRD00011427,PAM0023,2020-10-24,BTC,Alternative,Buy,2605,182.3112,474920.65,436.78,Settled
TRD00011428,PAM0023,2023-10-30,BRK.B,Equity,Buy,9724,340.348,3309543.9,1679.36,Settled
TRD00011429,PAM0023,2023-07-01,AMZN,Equity,Sell,3709,479.1364,1777116.77,654.51,Settled
TRD00011430,PAM0023,2021-01-26,GOLD,Alternative,Sell,9895,160.6988,1590114.67,925.85,Settled
TRD00011431,PAM0023,2022-07-02,AMZN,Equity,Buy,9360,148.5162,1390111.93,1234.76,Settled
TRD00011432,PAM0023,2022-05-20,TIPS,Fixed Income,Sell,8976,136.1796,1222347.97,642.87,Settled
TRD00011433,PAM0023,2023-02-09,OIL,Alternative,Buy,9071,40.3208,365750.0,221.01,Settled
